"","gender_partner","gender_rater","age_rater","age_partner","attractive_partner","intelligence_partner","like_partner","age_diff","partner_older","matched","exp_num_match"
"4563","M","F",34,36,5,10,5,2,TRUE,FALSE,4
"4564","M","F",34,29,6,7,7,-5,FALSE,FALSE,4
"4565","M","F",21,27,5,10,5,6,TRUE,FALSE,4
"4566","M","F",21,32,4,8,4,11,TRUE,FALSE,4
"4569","M","F",21,23,10,10,10,2,TRUE,FALSE,4
"4571","M","F",21,32,5,10,4,11,TRUE,FALSE,4
"4572","M","F",21,27,7,6,7,6,TRUE,FALSE,4
"4573","M","F",21,25,7,6,7,4,TRUE,FALSE,4
"4575","M","F",21,29,7,5,4,8,TRUE,FALSE,4
"4576","M","F",21,26,2,8,3,5,TRUE,FALSE,4
"4577","M","F",21,36,6,8,4,15,TRUE,FALSE,4
"4579","M","F",33,27,4,7,6,-6,FALSE,FALSE,1
"4580","M","F",33,32,7,8,7,-1,FALSE,FALSE,1
"4581","M","F",33,25,7,7,4,-8,FALSE,FALSE,1
"4582","M","F",33,29,8,8,7,-4,FALSE,FALSE,1
"4583","M","F",33,23,6,9,7,-10,FALSE,FALSE,1
"4584","M","F",33,27,7,8,8,-6,FALSE,TRUE,1
"4585","M","F",33,32,6,9,7,-1,FALSE,FALSE,1
"4586","M","F",33,27,5,8,5,-6,FALSE,FALSE,1
"4587","M","F",33,25,6,8,7,-8,FALSE,FALSE,1
"4588","M","F",33,30,7,7,7,-3,FALSE,FALSE,1
"4589","M","F",33,29,5,7,6,-4,FALSE,FALSE,1
"4590","M","F",33,26,3,5,4,-7,FALSE,FALSE,1
"4591","M","F",33,36,5,9,6,3,TRUE,FALSE,1
"4592","M","F",33,29,4,8,6,-4,FALSE,FALSE,1
"4593","M","F",28,27,2,9,5,-1,FALSE,FALSE,1
"4594","M","F",28,32,6,8,5,4,TRUE,FALSE,1
"4595","M","F",28,25,8,9,3,-3,FALSE,FALSE,1
"4596","M","F",28,29,7,7,5,1,TRUE,FALSE,1
"4597","M","F",28,23,7,8,5,-5,FALSE,FALSE,1
"4598","M","F",28,27,6,8,6,-1,FALSE,FALSE,1
"4599","M","F",28,32,6,10,6,4,TRUE,FALSE,1
"4600","M","F",28,27,6,10,6,-1,FALSE,FALSE,1
"4601","M","F",28,25,9,9,6,-3,FALSE,FALSE,1
"4602","M","F",28,30,7,8,9,2,TRUE,TRUE,1
"4603","M","F",28,29,5,7,6,1,TRUE,FALSE,1
"4604","M","F",28,26,3,5,5,-2,FALSE,FALSE,1
"4605","M","F",28,36,5,7,5,8,TRUE,FALSE,1
"4606","M","F",28,29,5,6,4,1,TRUE,FALSE,1
"4607","M","F",29,27,5,8,7,-2,FALSE,FALSE,5
"4608","M","F",29,32,7,9,8,3,TRUE,TRUE,5
"4609","M","F",29,25,8,8,7,-4,FALSE,FALSE,5
"4610","M","F",29,29,9,8,8,0,FALSE,FALSE,5
"4611","M","F",29,23,7,8,8,-6,FALSE,FALSE,5
"4612","M","F",29,27,7,7,7,-2,FALSE,FALSE,5
"4613","M","F",29,32,6,9,7,3,TRUE,FALSE,5
"4614","M","F",29,27,5,9,8,-2,FALSE,TRUE,5
"4615","M","F",29,25,7,7,6,-4,FALSE,FALSE,5
"4616","M","F",29,30,8,8,7,1,TRUE,FALSE,5
"4617","M","F",29,29,4,8,5,0,FALSE,FALSE,5
"4618","M","F",29,26,4,7,6,-3,FALSE,FALSE,5
"4619","M","F",29,36,7,7,6,7,TRUE,FALSE,5
"4620","M","F",29,29,7,7,6,0,FALSE,FALSE,5
"4621","M","F",22,27,9,9,8,5,TRUE,FALSE,2
"4622","M","F",22,32,8,8,8,10,TRUE,FALSE,2
"4623","M","F",22,25,7,6,6,3,TRUE,FALSE,2
"4624","M","F",22,29,8,7,8,7,TRUE,FALSE,2
"4625","M","F",22,23,7,8,7,1,TRUE,FALSE,2
"4626","M","F",22,27,7,8,7,5,TRUE,FALSE,2
"4627","M","F",22,32,6,7,6,10,TRUE,FALSE,2
"4628","M","F",22,27,8,8,8,5,TRUE,TRUE,2
"4629","M","F",22,25,7,8,7,3,TRUE,FALSE,2
"4630","M","F",22,30,7,8,8,8,TRUE,FALSE,2
"4631","M","F",22,29,5,6,5,7,TRUE,FALSE,2
"4632","M","F",22,26,5,6,5,4,TRUE,FALSE,2
"4633","M","F",22,36,6,7,5,14,TRUE,FALSE,2
"4634","M","F",22,29,6,8,6,7,TRUE,FALSE,2
"4635","M","F",27,27,3,7,6,0,FALSE,FALSE,2
"4636","M","F",27,32,4,6,6,5,TRUE,FALSE,2
"4637","M","F",27,25,4,6,4,-2,FALSE,FALSE,2
"4638","M","F",27,29,7.5,8,7,2,TRUE,FALSE,2
"4639","M","F",27,23,7,7.5,8,-4,FALSE,TRUE,2
"4640","M","F",27,27,8,9,9,0,FALSE,FALSE,2
"4641","M","F",27,32,4,8,6,5,TRUE,FALSE,2
"4642","M","F",27,27,6.5,8,6,0,FALSE,FALSE,2
"4644","M","F",27,30,7,7,7,3,TRUE,TRUE,2
"4645","M","F",27,29,4,7,5,2,TRUE,FALSE,2
"4646","M","F",27,26,3,6,6,-1,FALSE,FALSE,2
"4647","M","F",27,36,5,6,5,9,TRUE,FALSE,2
"4648","M","F",27,29,4,8,7,2,TRUE,FALSE,2
"4649","F","M",27,30,9,9,9,3,TRUE,FALSE,2
"4650","F","M",27,30,8,8,9,3,TRUE,FALSE,2
"4651","F","M",27,28,7,8,8,1,TRUE,FALSE,2
"4652","F","M",27,21,8,8,9,-6,FALSE,TRUE,2
"4653","F","M",27,22,9,9,9,-5,FALSE,FALSE,2
"4654","F","M",27,24,8,8,9,-3,FALSE,FALSE,2
"4655","F","M",27,35,6,8,7,8,TRUE,FALSE,2
"4656","F","M",27,34,7,8,8,7,TRUE,FALSE,2
"4657","F","M",27,21,8,10,9,-6,FALSE,FALSE,2
"4658","F","M",27,33,8,10,8,6,TRUE,FALSE,2
"4659","F","M",27,28,7,8,8,1,TRUE,FALSE,2
"4660","F","M",27,29,8,8,8,2,TRUE,FALSE,2
"4661","F","M",27,22,10,10,9,-5,FALSE,FALSE,2
"4662","F","M",27,27,8,9,9,0,FALSE,FALSE,2
"4663","F","M",32,30,10,10,8,-2,FALSE,FALSE,5
"4664","F","M",32,30,9,8,8,-2,FALSE,FALSE,5
"4665","F","M",32,28,8,10,5,-4,FALSE,FALSE,5
"4666","F","M",32,21,10,8,8,-11,FALSE,FALSE,5
"4667","F","M",32,22,8,8,8,-10,FALSE,FALSE,5
"4668","F","M",32,24,7,9,7,-8,FALSE,FALSE,5
"4669","F","M",32,35,10,8,8,3,TRUE,FALSE,5
"4670","F","M",32,34,8,10,8,2,TRUE,TRUE,5
"4671","F","M",32,21,5,4,3,-11,FALSE,FALSE,5
"4672","F","M",32,33,10,10,8,1,TRUE,FALSE,5
"4673","F","M",32,28,8,8,8,-4,FALSE,FALSE,5
"4674","F","M",32,29,10,10,8,-3,FALSE,TRUE,5
"4675","F","M",32,22,10,8,8,-10,FALSE,FALSE,5
"4676","F","M",32,27,10,10,8,-5,FALSE,FALSE,5
"4677","F","M",25,30,7,8,7,5,TRUE,FALSE,2
"4678","F","M",25,30,6,7,6,5,TRUE,FALSE,2
"4679","F","M",25,28,6,8,5,3,TRUE,FALSE,2
"4680","F","M",25,21,9,7,8,-4,FALSE,TRUE,2
"4681","F","M",25,22,7,7,5,-3,FALSE,FALSE,2
"4682","F","M",25,24,6,6,5,-1,FALSE,FALSE,2
"4683","F","M",25,35,6,6,5,10,TRUE,FALSE,2
"4684","F","M",25,34,8,7,7,9,TRUE,FALSE,2
"4685","F","M",25,21,6,5,4,-4,FALSE,FALSE,2
"4686","F","M",25,33,6,7,6,8,TRUE,FALSE,2
"4687","F","M",25,28,8,7,7,3,TRUE,FALSE,2
"4688","F","M",25,29,7,7,6,4,TRUE,FALSE,2
"4689","F","M",25,22,8,7,6,-3,FALSE,FALSE,2
"4690","F","M",25,27,8,8,8,2,TRUE,FALSE,2
"4691","F","M",29,30,6,8,7,1,TRUE,FALSE,4
"4692","F","M",29,30,4,5,6,1,TRUE,FALSE,4
"4693","F","M",29,28,5,7,7,-1,FALSE,FALSE,4
"4694","F","M",29,21,7,5,7,-8,FALSE,FALSE,4
"4695","F","M",29,22,5,6,7,-7,FALSE,FALSE,4
"4696","F","M",29,24,5,6,6,-5,FALSE,FALSE,4
"4697","F","M",29,35,4,5,5,6,TRUE,FALSE,4
"4698","F","M",29,34,6,7,6,5,TRUE,TRUE,4
"4699","F","M",29,21,4,2,3,-8,FALSE,FALSE,4
"4700","F","M",29,33,8,7,8,4,TRUE,FALSE,4
"4701","F","M",29,28,7,4,6,-1,FALSE,FALSE,4
"4702","F","M",29,29,5,6,6,0,FALSE,FALSE,4
"4703","F","M",29,22,6,5,7,-7,FALSE,FALSE,4
"4704","F","M",29,27,5,6,7,-2,FALSE,FALSE,4
"4705","F","M",23,30,8,8,8,7,TRUE,FALSE,2
"4706","F","M",23,30,5,6,3,7,TRUE,FALSE,2
"4707","F","M",23,28,3,7,4,5,TRUE,FALSE,2
"4708","F","M",23,21,7,5,5,-2,FALSE,FALSE,2
"4709","F","M",23,22,5,7,5,-1,FALSE,FALSE,2
"4710","F","M",23,24,5,8,5,1,TRUE,FALSE,2
"4711","F","M",23,35,4,6,3,12,TRUE,FALSE,2
"4712","F","M",23,34,6,8,4,11,TRUE,FALSE,2
"4713","F","M",23,21,6,4,6,-2,FALSE,FALSE,2
"4714","F","M",23,33,9,8,9,10,TRUE,FALSE,2
"4715","F","M",23,28,6,6,6,5,TRUE,FALSE,2
"4716","F","M",23,29,5,8,5,6,TRUE,FALSE,2
"4717","F","M",23,22,7,6,5,-1,FALSE,FALSE,2
"4718","F","M",23,27,7,8,7,4,TRUE,TRUE,2
"4719","F","M",27,30,6,6,6,3,TRUE,FALSE,2
"4720","F","M",27,30,5,8,7,3,TRUE,FALSE,2
"4721","F","M",27,28,3,9,4,1,TRUE,FALSE,2
"4722","F","M",27,21,6,6,7,-6,FALSE,FALSE,2
"4723","F","M",27,22,4,7,7,-5,FALSE,FALSE,2
"4724","F","M",27,24,4,7,5,-3,FALSE,FALSE,2
"4725","F","M",27,35,3,7,6,8,TRUE,FALSE,2
"4726","F","M",27,34,5,9,8,7,TRUE,FALSE,2
"4727","F","M",27,21,3,4,4,-6,FALSE,FALSE,2
"4728","F","M",27,33,7,9,9,6,TRUE,TRUE,2
"4729","F","M",27,28,6,7,7,1,TRUE,FALSE,2
"4730","F","M",27,29,6,7,5,2,TRUE,FALSE,2
"4731","F","M",27,22,4,6,4,-5,FALSE,FALSE,2
"4732","F","M",27,27,5,9,8,0,FALSE,FALSE,2
"4733","F","M",32,30,7,6,6,-2,FALSE,FALSE,2
"4734","F","M",32,30,4,5,5,-2,FALSE,FALSE,2
"4735","F","M",32,28,4,6,5,-4,FALSE,FALSE,2
"4736","F","M",32,21,5,6,7,-11,FALSE,FALSE,2
"4737","F","M",32,22,4,5,4,-10,FALSE,FALSE,2
"4738","F","M",32,24,6,5,5,-8,FALSE,FALSE,2
"4739","F","M",32,35,5,7,4,3,TRUE,FALSE,2
"4740","F","M",32,34,7,7,6,2,TRUE,FALSE,2
"4741","F","M",32,21,7,6,6,-11,FALSE,FALSE,2
"4742","F","M",32,33,6,7,7,1,TRUE,FALSE,2
"4743","F","M",32,28,5,5,6,-4,FALSE,FALSE,2
"4744","F","M",32,29,6,6,6,-3,FALSE,FALSE,2
"4745","F","M",32,22,9,7,8,-10,FALSE,FALSE,2
"4746","F","M",32,27,7,7,7,-5,FALSE,FALSE,2
"4747","F","M",27,30,9,10,9,3,TRUE,FALSE,1
"4748","F","M",27,30,7,9,6,3,TRUE,FALSE,1
"4749","F","M",27,28,7,8,8,1,TRUE,FALSE,1
"4750","F","M",27,21,6,8,6,-6,FALSE,FALSE,1
"4751","F","M",27,22,8,9,7,-5,FALSE,FALSE,1
"4752","F","M",27,24,7,9,7,-3,FALSE,FALSE,1
"4753","F","M",27,35,5,9,6,8,TRUE,FALSE,1
"4754","F","M",27,34,5,8,6,7,TRUE,FALSE,1
"4755","F","M",27,21,2,6,4,-6,FALSE,FALSE,1
"4756","F","M",27,33,7,7,6,6,TRUE,FALSE,1
"4757","F","M",27,28,7,8,6,1,TRUE,FALSE,1
"4758","F","M",27,29,9,8,7,2,TRUE,TRUE,1
"4759","F","M",27,22,8,9,7,-5,FALSE,TRUE,1
"4760","F","M",27,27,10,10,8,0,FALSE,FALSE,1
"4761","F","M",25,30,7,9,7,5,TRUE,TRUE,4
"4762","F","M",25,30,5,6,4,5,TRUE,FALSE,4
"4763","F","M",25,28,6,8,6,3,TRUE,TRUE,4
"4764","F","M",25,21,7,6,6,-4,FALSE,TRUE,4
"4765","F","M",25,22,5,5,3,-3,FALSE,FALSE,4
"4766","F","M",25,24,5,7,7,-1,FALSE,TRUE,4
"4767","F","M",25,35,6,8,6,10,TRUE,TRUE,4
"4768","F","M",25,34,5,8,3,9,TRUE,FALSE,4
"4769","F","M",25,21,4,6,5,-4,FALSE,FALSE,4
"4770","F","M",25,33,6,6,4,8,TRUE,FALSE,4
"4771","F","M",25,28,8,8,8,3,TRUE,FALSE,4
"4772","F","M",25,29,5,5,3,4,TRUE,FALSE,4
"4773","F","M",25,22,6,5,2,-3,FALSE,FALSE,4
"4774","F","M",25,27,7,7,6,2,TRUE,TRUE,4
"4775","F","M",30,30,8,9,8,0,FALSE,FALSE,5
"4776","F","M",30,30,4,7,5,0,FALSE,FALSE,5
"4777","F","M",30,28,5,9,7,-2,FALSE,TRUE,5
"4778","F","M",30,21,8,6,5,-9,FALSE,FALSE,5
"4779","F","M",30,22,4,7,4,-8,FALSE,FALSE,5
"4780","F","M",30,24,5,8,6,-6,FALSE,FALSE,5
"4781","F","M",30,35,4,8,6,5,TRUE,FALSE,5
"4782","F","M",30,34,4,10,6,4,TRUE,FALSE,5
"4783","F","M",30,21,4,8,5,-9,FALSE,FALSE,5
"4784","F","M",30,33,7,9,7,3,TRUE,FALSE,5
"4785","F","M",30,28,8,8,8,-2,FALSE,TRUE,5
"4786","F","M",30,29,8,9,7,-1,FALSE,FALSE,5
"4787","F","M",30,22,7,7,6,-8,FALSE,FALSE,5
"4788","F","M",30,27,7,7,7,-3,FALSE,TRUE,5
"4789","F","M",29,30,6,7,6,1,TRUE,FALSE,0
"4790","F","M",29,30,6,6,7,1,TRUE,FALSE,0
"4791","F","M",29,28,4,7,8,-1,FALSE,FALSE,0
"4792","F","M",29,21,7,6,8,-8,FALSE,FALSE,0
"4793","F","M",29,22,5,7,6,-7,FALSE,FALSE,0
"4794","F","M",29,24,4,8,5,-5,FALSE,FALSE,0
"4795","F","M",29,35,7,7,7,6,TRUE,FALSE,0
"4796","F","M",29,34,7,7,7,5,TRUE,FALSE,0
"4797","F","M",29,21,4,5,5,-8,FALSE,FALSE,0
"4798","F","M",29,33,6,5,6,4,TRUE,FALSE,0
"4799","F","M",29,28,5,5,5,-1,FALSE,FALSE,0
"4800","F","M",29,29,5,5,5,0,FALSE,FALSE,0
"4802","F","M",29,27,6,7,6,-2,FALSE,FALSE,0
"4803","F","M",26,30,10,9,8,4,TRUE,FALSE,2
"4804","F","M",26,30,6,7,6,4,TRUE,FALSE,2
"4805","F","M",26,28,6,7,8,2,TRUE,TRUE,2
"4806","F","M",26,21,9,7,9,-5,FALSE,TRUE,2
"4807","F","M",26,22,7,8,6,-4,FALSE,FALSE,2
"4808","F","M",26,24,7,8,8,-2,FALSE,FALSE,2
"4809","F","M",26,35,6,9,7,9,TRUE,TRUE,2
"4810","F","M",26,34,5,7,6,8,TRUE,FALSE,2
"4811","F","M",26,21,7,7,6,-5,FALSE,FALSE,2
"4812","F","M",26,33,9,8,8,7,TRUE,FALSE,2
"4813","F","M",26,28,6,6,7,2,TRUE,FALSE,2
"4814","F","M",26,29,6,6,7,3,TRUE,FALSE,2
"4815","F","M",26,22,8,7,7,-4,FALSE,FALSE,2
"4816","F","M",26,27,9,7,8,1,TRUE,FALSE,2
"4817","F","M",36,30,10,10,7,-6,FALSE,FALSE,2
"4818","F","M",36,30,5,7,3,-6,FALSE,FALSE,2
"4819","F","M",36,28,5,8,6,-8,FALSE,FALSE,2
"4820","F","M",36,21,6,7,8,-15,FALSE,FALSE,2
"4821","F","M",36,22,6,7,8,-14,FALSE,FALSE,2
"4822","F","M",36,24,6,8,6,-12,FALSE,FALSE,2
"4823","F","M",36,35,9,5,3,-1,FALSE,FALSE,2
"4824","F","M",36,34,7,9,5,-2,FALSE,FALSE,2
"4825","F","M",36,21,5,6,9,-15,FALSE,FALSE,2
"4826","F","M",36,33,7,7,5,-3,FALSE,FALSE,2
"4827","F","M",36,28,5,6,5,-8,FALSE,FALSE,2
"4828","F","M",36,29,8,9,5,-7,FALSE,FALSE,2
"4829","F","M",36,22,6,4,5,-14,FALSE,FALSE,2
"4830","F","M",36,27,6,8,5,-9,FALSE,FALSE,2
"4831","F","M",29,30,7,7,6,1,TRUE,FALSE,0
"4832","F","M",29,30,4,6,4,1,TRUE,FALSE,0
"4833","F","M",29,28,4,7,5,-1,FALSE,FALSE,0
"4834","F","M",29,21,6,7,6,-8,FALSE,FALSE,0
"4835","F","M",29,22,4,7,5,-7,FALSE,FALSE,0
"4836","F","M",29,24,6,7,5,-5,FALSE,FALSE,0
"4837","F","M",29,35,4,7,4,6,TRUE,FALSE,0
"4838","F","M",29,34,6,8,7,5,TRUE,FALSE,0
"4839","F","M",29,21,6,7,6,-8,FALSE,FALSE,0
"4840","F","M",29,33,5,7,6,4,TRUE,FALSE,0
"4841","F","M",29,28,4,6,4,-1,FALSE,FALSE,0
"4842","F","M",29,29,4,7,5,0,FALSE,FALSE,0
"4843","F","M",29,22,4,7,6,-7,FALSE,FALSE,0
"4844","F","M",29,27,6,7,7,-2,FALSE,FALSE,0
"4845","M","F",34,30,8,10,10,-4,FALSE,FALSE,2
"4846","M","F",34,23,10,10,10,-11,FALSE,FALSE,2
"4847","M","F",34,29,8,10,10,-5,FALSE,FALSE,2
"4848","M","F",34,24,5,10,8,-10,FALSE,FALSE,2
"4849","M","F",34,25,8,10,8,-9,FALSE,FALSE,2
"4850","M","F",34,28,8,10,9,-6,FALSE,TRUE,2
"4851","M","F",34,27,5,10,8,-7,FALSE,FALSE,2
"4854","M","F",25,30,6,8,6,5,TRUE,TRUE,2
"4855","M","F",25,23,8,8,7,-2,FALSE,TRUE,2
"4856","M","F",25,29,8,8,7,4,TRUE,FALSE,2
"4858","M","F",25,25,6,7,6,0,FALSE,FALSE,2
"4859","M","F",25,28,6,7,6,3,TRUE,FALSE,2
"4860","M","F",25,27,6,7,6,2,TRUE,FALSE,2
"4863","M","F",23,30,1,10,3,7,TRUE,TRUE,0
"4864","M","F",23,23,3,7,7,0,FALSE,FALSE,0
"4865","M","F",23,29,2,8,7,6,TRUE,FALSE,0
"4866","M","F",23,24,1,10,1,1,TRUE,TRUE,0
"4867","M","F",23,25,3,8,2,2,TRUE,TRUE,0
"4868","M","F",23,28,1,9,3,5,TRUE,FALSE,0
"4869","M","F",23,27,1,9,2,4,TRUE,FALSE,0
"4872","M","F",30,30,5,8,5,0,FALSE,FALSE,2
"4873","M","F",30,23,7,7,7,-7,FALSE,FALSE,2
"4874","M","F",30,29,7,7,6,-1,FALSE,FALSE,2
"4875","M","F",30,24,8,8,8,-6,FALSE,FALSE,2
"4876","M","F",30,25,6,6,5,-5,FALSE,FALSE,2
"4877","M","F",30,28,6,8,5,-2,FALSE,TRUE,2
"4878","M","F",30,27,5,7,4,-3,FALSE,TRUE,2
"4881","M","F",36,30,7,8,8,-6,FALSE,FALSE,5
"4882","M","F",36,23,9,9,9,-13,FALSE,FALSE,5
"4883","M","F",36,29,8,9,8,-7,FALSE,FALSE,5
"4884","M","F",36,24,7,10,7,-12,FALSE,FALSE,5
"4885","M","F",36,25,7,9,9,-11,FALSE,FALSE,5
"4886","M","F",36,28,8,9,8,-8,FALSE,TRUE,5
"4887","M","F",36,27,7,9,7,-9,FALSE,TRUE,5
"4890","M","F",29,30,5,8,8,1,TRUE,FALSE,0
"4891","M","F",29,23,8,8,10,-6,FALSE,FALSE,0
"4892","M","F",29,29,8,8,8,0,FALSE,FALSE,0
"4893","M","F",29,24,8,8,6,-5,FALSE,FALSE,0
"4894","M","F",29,25,8,8,10,-4,FALSE,FALSE,0
"4895","M","F",29,28,8,8,8,-1,FALSE,FALSE,0
"4896","M","F",29,27,8,8,8,-2,FALSE,FALSE,0
"4899","M","F",30,30,6,8,8,0,FALSE,FALSE,2
"4900","M","F",30,23,8,8,9,-7,FALSE,FALSE,2
"4901","M","F",30,29,8,8,8,-1,FALSE,FALSE,2
"4902","M","F",30,24,8,8,6,-6,FALSE,FALSE,2
"4903","M","F",30,25,6,8,10,-5,FALSE,FALSE,2
"4904","M","F",30,28,7,8,10,-2,FALSE,FALSE,2
"4905","M","F",30,27,5,7,5,-3,FALSE,FALSE,2
"4908","M","F",29,30,6,7,6,1,TRUE,FALSE,1
"4909","M","F",29,23,7,8,7,-6,FALSE,FALSE,1
"4910","M","F",29,29,8,8,7,0,FALSE,FALSE,1
"4911","M","F",29,24,6,8,7,-5,FALSE,FALSE,1
"4912","M","F",29,25,7,9,8,-4,FALSE,FALSE,1
"4913","M","F",29,28,6,8,7,-1,FALSE,FALSE,1
"4914","M","F",29,27,3,8,4,-2,FALSE,FALSE,1
"4917","M","F",22,30,3,8,4,8,TRUE,FALSE,2
"4918","M","F",22,23,8,9,8.5,1,TRUE,TRUE,2
"4919","M","F",22,29,6,6,6,7,TRUE,FALSE,2
"4920","M","F",22,24,6,9,6,2,TRUE,FALSE,2
"4921","M","F",22,25,4,8,5,3,TRUE,FALSE,2
"4922","M","F",22,28,4,8,4,6,TRUE,FALSE,2
"4923","M","F",22,27,4,8,5,5,TRUE,FALSE,2
"4926","M","F",34,30,4,8,5,-4,FALSE,FALSE,2
"4927","M","F",34,23,10,5,7,-11,FALSE,FALSE,2
"4928","M","F",34,29,10,7,6,-5,FALSE,FALSE,2
"4929","M","F",34,24,7,7,6,-10,FALSE,FALSE,2
"4930","M","F",34,25,6,7,4,-9,FALSE,FALSE,2
"4931","M","F",34,28,5,7,5,-6,FALSE,FALSE,2
"4932","M","F",34,27,4,7,3,-7,FALSE,FALSE,2
"4935","F","M",30,34,7,7,7,4,TRUE,FALSE,3
"4936","F","M",30,25,8,9,8,-5,FALSE,TRUE,3
"4937","F","M",30,23,10,9,10,-7,FALSE,TRUE,3
"4938","F","M",30,30,5,9,7,0,FALSE,FALSE,3
"4939","F","M",30,36,6,9,6,6,TRUE,FALSE,3
"4940","F","M",30,29,9,10,9,-1,FALSE,FALSE,3
"4941","F","M",30,30,10,9,10,0,FALSE,FALSE,3
"4942","F","M",30,29,4,8,4,-1,FALSE,FALSE,3
"4943","F","M",30,22,7,8,5,-8,FALSE,FALSE,3
"4944","F","M",30,34,4,8,5,4,TRUE,FALSE,3
"4945","F","M",23,34,6,7,7,11,TRUE,FALSE,2
"4946","F","M",23,25,8,7,8,2,TRUE,TRUE,2
"4947","F","M",23,23,7,7,8,0,FALSE,FALSE,2
"4948","F","M",23,30,5,7,8,7,TRUE,FALSE,2
"4949","F","M",23,36,4,5,5,13,TRUE,FALSE,2
"4950","F","M",23,29,7,7,8,6,TRUE,FALSE,2
"4951","F","M",23,30,6,7,7,7,TRUE,FALSE,2
"4952","F","M",23,29,4,6,5,6,TRUE,FALSE,2
"4953","F","M",23,22,9,7,9,-1,FALSE,TRUE,2
"4954","F","M",23,34,3,3,4,11,TRUE,FALSE,2
"4955","F","M",29,34,6,6,6,5,TRUE,FALSE,1
"4956","F","M",29,25,8,7,7,-4,FALSE,FALSE,1
"4957","F","M",29,23,6,6,6,-6,FALSE,FALSE,1
"4958","F","M",29,30,7,8,8,1,TRUE,FALSE,1
"4959","F","M",29,36,6,8,6,7,TRUE,FALSE,1
"4960","F","M",29,29,9,7,8,0,FALSE,FALSE,1
"4961","F","M",29,30,8,8,8,1,TRUE,FALSE,1
"4962","F","M",29,29,6,7,6,0,FALSE,FALSE,1
"4963","F","M",29,22,8,8,8,-7,FALSE,FALSE,1
"4964","F","M",29,34,5,7,5,5,TRUE,FALSE,1
"4965","F","M",24,34,5,4,3,10,TRUE,FALSE,1
"4966","F","M",24,25,8,8,8,1,TRUE,FALSE,1
"4967","F","M",24,23,6,7,7,-1,FALSE,TRUE,1
"4968","F","M",24,30,4,5,5,6,TRUE,FALSE,1
"4969","F","M",24,36,4,6,4,12,TRUE,FALSE,1
"4970","F","M",24,29,7,7,6,5,TRUE,FALSE,1
"4971","F","M",24,30,5,6,6,6,TRUE,FALSE,1
"4972","F","M",24,29,5,5,6,5,TRUE,FALSE,1
"4973","F","M",24,22,8,8,7,-2,FALSE,FALSE,1
"4974","F","M",24,34,3,4,3,10,TRUE,FALSE,1
"4975","F","M",25,34,6,8,2,9,TRUE,FALSE,0
"4976","F","M",25,25,6,4,3,0,FALSE,FALSE,0
"4977","F","M",25,23,7,6,7,-2,FALSE,TRUE,0
"4978","F","M",25,30,6,8,4,5,TRUE,FALSE,0
"4979","F","M",25,36,4,7,2,11,TRUE,FALSE,0
"4980","F","M",25,29,8,7,8,4,TRUE,FALSE,0
"4981","F","M",25,30,5,7,2,5,TRUE,FALSE,0
"4982","F","M",25,29,2,5,1,4,TRUE,FALSE,0
"4983","F","M",25,22,6,7,4,-3,FALSE,FALSE,0
"4984","F","M",25,34,2,7,2,9,TRUE,FALSE,0
"4985","F","M",28,34,9,9,8,6,TRUE,TRUE,5
"4986","F","M",28,25,10,9,8,-3,FALSE,FALSE,5
"4987","F","M",28,23,6,7,5,-5,FALSE,FALSE,5
"4988","F","M",28,30,10,9,9,2,TRUE,TRUE,5
"4989","F","M",28,36,7,9,6,8,TRUE,TRUE,5
"4990","F","M",28,29,10,10,10,1,TRUE,FALSE,5
"4991","F","M",28,30,9,8,6,2,TRUE,FALSE,5
"4992","F","M",28,29,7,8,6,1,TRUE,FALSE,5
"4993","F","M",28,22,10,8,6,-6,FALSE,FALSE,5
"4994","F","M",28,34,8,7,6,6,TRUE,FALSE,5
"4995","F","M",27,34,6,6,5,7,TRUE,FALSE,4
"4996","F","M",27,25,6,7,6,-2,FALSE,FALSE,4
"4997","F","M",27,23,5,6,4,-4,FALSE,FALSE,4
"4998","F","M",27,30,5,7,6,3,TRUE,TRUE,4
"4999","F","M",27,36,5,8,7,9,TRUE,TRUE,4
"5000","F","M",27,29,8,8,6,2,TRUE,FALSE,4
"5001","F","M",27,30,8,8,7,3,TRUE,FALSE,4
"5002","F","M",27,29,6,7,7,2,TRUE,FALSE,4
"5003","F","M",27,22,7,8,7,-5,FALSE,FALSE,4
"5004","F","M",27,34,6,7,6,7,TRUE,FALSE,4
"5025","M","F",23,34,4,6,5,11,TRUE,FALSE,10
"5026","M","F",23,30,6,6,5,7,TRUE,FALSE,10
"5027","M","F",23,23,4,8,6,0,FALSE,FALSE,10
"5028","M","F",23,27,6,8,6,4,TRUE,FALSE,10
"5029","M","F",23,30,7,8,6,7,TRUE,FALSE,10
"5030","M","F",23,27,8,10,8,4,TRUE,TRUE,10
"5031","M","F",23,27,6,10,8,4,TRUE,FALSE,10
"5032","M","F",23,24,2,8,6,1,TRUE,TRUE,10
"5034","M","F",23,28,8,8,8,5,TRUE,FALSE,10
"5035","M","F",23,27,6,6,5,4,TRUE,TRUE,10
"5037","M","F",23,29,8,8,6,6,TRUE,FALSE,10
"5038","M","F",23,30,6,9,8,7,TRUE,FALSE,10
"5039","M","F",23,27,10,9,7,4,TRUE,FALSE,10
"5040","M","F",23,25,8,10,5,2,TRUE,FALSE,10
"5041","M","F",23,26,6,6,4,3,TRUE,FALSE,10
